operationId,path,verb,description,resource,method,sqlVerb,objectKey,reqPaginationKey,reqPaginationLocation,respPaginationKey,respPaginationLocation
CreateBGPPeer,/#X-Amz-Target=OvertureService.CreateBGPPeer,POST,Creates a BGP peer on the specified virtual int...,bgp_peers,create_bgp_peer,insert,,,,,
DeleteBGPPeer,/#X-Amz-Target=OvertureService.DeleteBGPPeer,POST,Deletes the specified BGP peer on the specified...,bgp_peers,delete_bgp_peer,delete,,,,,
DescribeConnectionsOnInterconnect,/#X-Amz-Target=OvertureService.DescribeConnectionsOnInterconnect,POST,Deprecated. Use DescribeHostedConnections inste...,connection,describe_connections_on_interconnect,select,,,,,
DescribeHostedConnections,/#X-Amz-Target=OvertureService.DescribeHostedConnections,POST,Lists the hosted connections that have been pro...,connection,describe_hosted_connections,exec,,,,,
AllocateConnectionOnInterconnect,/#X-Amz-Target=OvertureService.AllocateConnectionOnInterconnect,POST,Deprecated. Use AllocateHostedConnection instea...,connections,allocate_connection_on_interconnect,exec,,,,,
AllocateHostedConnection,/#X-Amz-Target=OvertureService.AllocateHostedConnection,POST,Creates a hosted connection on the specified in...,connections,allocate_hosted_connection,exec,,,,,
AssociateConnectionWithLag,/#X-Amz-Target=OvertureService.AssociateConnectionWithLag,POST,Associates an existing connection with a link a...,connections,associate_connection_with_lag,exec,,,,,
AssociateHostedConnection,/#X-Amz-Target=OvertureService.AssociateHostedConnection,POST,Associates a hosted connection and its virtual ...,connections,associate_hosted_connection,exec,,,,,
ConfirmConnection,/#X-Amz-Target=OvertureService.ConfirmConnection,POST,Confirms the creation of the specified hosted c...,connections,confirm_connection,exec,,,,,
CreateConnection,/#X-Amz-Target=OvertureService.CreateConnection,POST,Creates a connection between a customer network...,connections,create_connection,insert,,,,,
DeleteConnection,/#X-Amz-Target=OvertureService.DeleteConnection,POST,Deletes the specified connection. Deleting a co...,connections,delete_connection,delete,,,,,
DescribeConnections,/#X-Amz-Target=OvertureService.DescribeConnections,POST,Displays the specified connection or all connec...,connections,describe_connections,select,,,,,
DisassociateConnectionFromLag,/#X-Amz-Target=OvertureService.DisassociateConnectionFromLag,POST,Disassociates a connection from a link aggregat...,connections,disassociate_connection_from_lag,exec,,,,,
UpdateConnection,/#X-Amz-Target=OvertureService.UpdateConnection,POST,Updates the Direct Connect connection configura...,connections,update_connection,update,,,,,
ConfirmCustomerAgreement,/#X-Amz-Target=OvertureService.ConfirmCustomerAgreement,POST,The confirmation of the terms of agreement when...,customer_metadata,confirm_customer_agreement,exec,,,,,
DescribeCustomerMetadata,/#X-Amz-Target=OvertureService.DescribeCustomerMetadata,POST,"Get and view a list of customer agreements, alo...",customer_metadata,describe_customer_metadata,select,,,,,
CreateDirectConnectGatewayAssociationProposal,/#X-Amz-Target=OvertureService.CreateDirectConnectGatewayAssociationProposal,POST,Creates a proposal to associate the specified v...,direct_connect_gateway_association_proposals,create_direct_connect_gateway_association_proposal,insert,,,,,
DeleteDirectConnectGatewayAssociationProposal,/#X-Amz-Target=OvertureService.DeleteDirectConnectGatewayAssociationProposal,POST,Deletes the association proposal request betwee...,direct_connect_gateway_association_proposals,delete_direct_connect_gateway_association_proposal,delete,,,,,
DescribeDirectConnectGatewayAssociationProposals,/#X-Amz-Target=OvertureService.DescribeDirectConnectGatewayAssociationProposals,POST,Describes one or more association proposals for...,direct_connect_gateway_association_proposals,describe_direct_connect_gateway_association_proposals,select,,,,,
AcceptDirectConnectGatewayAssociationProposal,/#X-Amz-Target=OvertureService.AcceptDirectConnectGatewayAssociationProposal,POST,Accepts a proposal request to attach a virtual ...,direct_connect_gateway_associations,accept_direct_connect_gateway_association_proposal,exec,,,,,
CreateDirectConnectGatewayAssociation,/#X-Amz-Target=OvertureService.CreateDirectConnectGatewayAssociation,POST,Creates an association between a Direct Connect...,direct_connect_gateway_associations,create_direct_connect_gateway_association,insert,,,,,
DeleteDirectConnectGatewayAssociation,/#X-Amz-Target=OvertureService.DeleteDirectConnectGatewayAssociation,POST,Deletes the association between the specified D...,direct_connect_gateway_associations,delete_direct_connect_gateway_association,delete,,,,,
DescribeDirectConnectGatewayAssociations,/#X-Amz-Target=OvertureService.DescribeDirectConnectGatewayAssociations,POST,Lists the associations between your Direct Conn...,direct_connect_gateway_associations,describe_direct_connect_gateway_associations,select,,,,,
UpdateDirectConnectGatewayAssociation,/#X-Amz-Target=OvertureService.UpdateDirectConnectGatewayAssociation,POST,Updates the specified attributes of the Direct ...,direct_connect_gateway_associations,update_direct_connect_gateway_association,update,,,,,
DescribeDirectConnectGatewayAttachments,/#X-Amz-Target=OvertureService.DescribeDirectConnectGatewayAttachments,POST,Lists the attachments between your Direct Conne...,direct_connect_gateway_attachments,describe_direct_connect_gateway_attachments,select,,,,,
CreateDirectConnectGateway,/#X-Amz-Target=OvertureService.CreateDirectConnectGateway,POST,"Creates a Direct Connect gateway, which is an i...",direct_connect_gateways,create_direct_connect_gateway,insert,,,,,
